id,item,canvas,canvasNum,tags,texts,xywh,clippingURL,clippingImage
03527dfe-9ac1-48c5-a329-69fcd1b3add0,heresies_26,https://iiif.archivelab.org/iiif/heresies_26$107/canvas,107,advertisment_image,Women's Press advertisement image,"120,424,518,757","https://iiif.archivelab.org/iiif/heresies_26$107/120,424,518,757/full/0/default.jpg",clippings/heresies_26/107/107-advertisment-image-womens-press-advertisement-image-120-424-518-757.jpg
d63336e6-d24e-4a94-9366-82ad9f074c1a,heresies_26,https://iiif.archivelab.org/iiif/heresies_26$107/canvas,107,advertisement_image,WHAM! Committees advertisement image,"117,2741,748,385","https://iiif.archivelab.org/iiif/heresies_26$107/117,2741,748,385/full/0/default.jpg",clippings/heresies_26/107/107-advertisement-image-wham-committees-advertisement-image-117-2741-748-385.jpg
a1003750-bb0e-498b-a254-adee6996f6f4,heresies_26,https://iiif.archivelab.org/iiif/heresies_26$107/canvas,107,advertisement_image,WHAM! Committees advertisement image,"1701,1718,763,378","https://iiif.archivelab.org/iiif/heresies_26$107/1701,1718,763,378/full/0/default.jpg",clippings/heresies_26/107/107-advertisement-image-wham-committees-advertisement-image-1701-1718-763-378.jpg
268a8f1d-486a-4320-bb30-353389214344,heresies_26,https://iiif.archivelab.org/iiif/heresies_26$107/canvas,107,advertisement_image,Monthly Review Press advertisement image,"1407,369,267,392","https://iiif.archivelab.org/iiif/heresies_26$107/1407,369,267,392/full/0/default.jpg",clippings/heresies_26/107/107-advertisement-image-monthly-review-press-advertisement-image-1407-369-267-392.jpg
67c3eda6-03ad-4a88-aecf-9e93cdd596e6,heresies_26,https://iiif.archivelab.org/iiif/heresies_26$107/canvas,107,advertisement,Women's Press,"75,119,1081,1381","https://iiif.archivelab.org/iiif/heresies_26$107/75,119,1081,1381/full/0/default.jpg",clippings/heresies_26/107/107-advertisement-womens-press-75-119-1081-1381.jpg
9fd102d6-83be-438e-8901-0ff8c4ef2220,heresies_26,https://iiif.archivelab.org/iiif/heresies_26$107/canvas,107,advertisement,Firebrand Books,"1378,822,1069,717","https://iiif.archivelab.org/iiif/heresies_26$107/1378,822,1069,717/full/0/default.jpg",clippings/heresies_26/107/107-advertisement-firebrand-books-1378-822-1069-717.jpg
fd47848d-d7c7-4935-be39-d1477ec459f9,heresies_26,https://iiif.archivelab.org/iiif/heresies_26$107/canvas,107,advertisement,Monthly Review Press,"1374,111,1073,696","https://iiif.archivelab.org/iiif/heresies_26$107/1374,111,1073,696/full/0/default.jpg",clippings/heresies_26/107/107-advertisement-monthly-review-press-1374-111-1073-696.jpg
0671a65f-fa70-4700-864f-9a60968c7d0d,heresies_26,https://iiif.archivelab.org/iiif/heresies_26$107/canvas,107,advertisement,WHAM! Committees,"58,1576,2424,1589","https://iiif.archivelab.org/iiif/heresies_26$107/58,1576,2424,1589/full/0/default.jpg",clippings/heresies_26/107/107-advertisement-wham-committees-58-1576-2424-1589.jpg
db4b824a-a335-4e65-9c08-9fed28936aa7,heresies_26,https://iiif.archivelab.org/iiif/heresies_26$108/canvas,108,advertisement_image,Fantagraphics Books advertisement image,"689,248,450,668","https://iiif.archivelab.org/iiif/heresies_26$108/689,248,450,668/full/0/default.jpg",clippings/heresies_26/108/108-advertisement-image-fantagraphics-books-advertisement-image-689-248-450-668.jpg
1ff9fbbf-3dab-48f8-a84b-47fbdd41ae9d,heresies_26,https://iiif.archivelab.org/iiif/heresies_26$108/canvas,108,advertisement_image,Fantagraphics Books advertisement image,"1184,248,507,660","https://iiif.archivelab.org/iiif/heresies_26$108/1184,248,507,660/full/0/default.jpg",clippings/heresies_26/108/108-advertisement-image-fantagraphics-books-advertisement-image-1184-248-507-660.jpg
a7f99696-416f-4b36-b78e-a33365924a9f,heresies_26,https://iiif.archivelab.org/iiif/heresies_26$108/canvas,108,advertisement_image,Fantagraphics Books advertisement image,"174,1123,442,668","https://iiif.archivelab.org/iiif/heresies_26$108/174,1123,442,668/full/0/default.jpg",clippings/heresies_26/108/108-advertisement-image-fantagraphics-books-advertisement-image-174-1123-442-668.jpg
a0747894-0d01-496e-86b9-4501483f87fc,heresies_26,https://iiif.archivelab.org/iiif/heresies_26$108/canvas,108,advertisement_image,Fantagraphics Books advertisement image,"692,1117,447,671","https://iiif.archivelab.org/iiif/heresies_26$108/692,1117,447,671/full/0/default.jpg",clippings/heresies_26/108/108-advertisement-image-fantagraphics-books-advertisement-image-692-1117-447-671.jpg
52c7176d-d2af-4b06-87fc-dbc379c3379f,heresies_26,https://iiif.archivelab.org/iiif/heresies_26$108/canvas,108,advertisement_image,Fantagraphics Books advertisement image,"1221,1120,439,674","https://iiif.archivelab.org/iiif/heresies_26$108/1221,1120,439,674/full/0/default.jpg",clippings/heresies_26/108/108-advertisement-image-fantagraphics-books-advertisement-image-1221-1120-439-674.jpg
9a1f1ec9-51eb-4000-8942-1add4ec7a9b6,heresies_26,https://iiif.archivelab.org/iiif/heresies_26$108/canvas,108,advertisement_image,Fantagraphics Books advertisement image,"180,1977,433,671","https://iiif.archivelab.org/iiif/heresies_26$108/180,1977,433,671/full/0/default.jpg",clippings/heresies_26/108/108-advertisement-image-fantagraphics-books-advertisement-image-180-1977-433-671.jpg
d747acec-2b17-49c7-96bc-fe210620031c,heresies_26,https://iiif.archivelab.org/iiif/heresies_26$108/canvas,108,advertisement_image,Fantagraphics Books advertisement image,"689,1986,447,654","https://iiif.archivelab.org/iiif/heresies_26$108/689,1986,447,654/full/0/default.jpg",clippings/heresies_26/108/108-advertisement-image-fantagraphics-books-advertisement-image-689-1986-447-654.jpg
3807d156-5914-4f80-818b-5d3b3793647f,heresies_26,https://iiif.archivelab.org/iiif/heresies_26$108/canvas,108,advertisement_image,Fantagraphics Books advertisement image,"1216,1983,453,668","https://iiif.archivelab.org/iiif/heresies_26$108/1216,1983,453,668/full/0/default.jpg",clippings/heresies_26/108/108-advertisement-image-fantagraphics-books-advertisement-image-1216-1983-453-668.jpg
32c5ebc9-500d-4610-b5b7-6d1fce5a53ef,heresies_26,https://iiif.archivelab.org/iiif/heresies_26$108/canvas,108,advertisement,Fantagraphics Books,"73,187,1685,2675","https://iiif.archivelab.org/iiif/heresies_26$108/73,187,1685,2675/full/0/default.jpg",clippings/heresies_26/108/108-advertisement-fantagraphics-books-73-187-1685-2675.jpg
d17ece48-8586-405f-8498-6df40199c6d4,heresies_26,https://iiif.archivelab.org/iiif/heresies_26$108/canvas,108,advertisement,The Nation,"1770,124,725,2928","https://iiif.archivelab.org/iiif/heresies_26$108/1770,124,725,2928/full/0/default.jpg",clippings/heresies_26/108/108-advertisement-the-nation-1770-124-725-2928.jpg
5a801e0b-16ab-4b4f-8566-3c0e95910493,heresies_26,https://iiif.archivelab.org/iiif/heresies_26$109/canvas,109,advertisement,Alterman &amp; Boop,"85,1626,1164,1491","https://iiif.archivelab.org/iiif/heresies_26$109/85,1626,1164,1491/full/0/default.jpg",clippings/heresies_26/109/109-advertisement-alterman--amp--boop-85-1626-1164-1491.jpg
